2017/11/08 19:41:11 [INFO] Terraform version: 0.10.0  2041053ee9444fa8175a298093b55a89586a1823
2017/11/08 19:41:11 [INFO] Go runtime version: go1.8
2017/11/08 19:41:11 [INFO] CLI args: []string{"/Users/heguimin/Projects/go/bin/terraform", "plan"}
2017/11/08 19:41:11 [DEBUG] Attempting to open CLI config file: /Users/heguimin/.terraformrc
2017/11/08 19:41:11 [DEBUG] File doesn't exist, but doesn't need to. Ignoring.
2017/11/08 19:41:11 [INFO] CLI command args: []string{"plan"}
2017/11/08 19:41:11 [INFO] command: empty terraform config, returning nil
2017/11/08 19:41:11 [DEBUG] command: no data state file found for backend config
2017/11/08 19:41:11 [DEBUG] New state was assigned lineage "cf6c2c79-da72-4be6-84c7-9a4b939492b5"
2017/11/08 19:41:11 [INFO] command: backend initialized: <nil>
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.AttachStateTransformer:

alicloud_security_group_rule.ssh - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.TargetsTransformer:

alicloud_security_group_rule.ssh - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.boshtarget": alicloud_security_group_rule.boshtarget
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.AttachStateTransformer:

alicloud_security_group_rule.boshtarget - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.ssh" references: []
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.TargetsTransformer:

alicloud_security_group_rule.boshtarget - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.ReferenceTransformer:

alicloud_security_group_rule.ssh - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.RootTransformer:

alicloud_security_group_rule.ssh - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.boshtarget" references: []
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.ReferenceTransformer:

alicloud_security_group_rule.boshtarget - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] dag/walk: added new vertex: "alicloud_security_group_rule.ssh"
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.RootTransformer:

alicloud_security_group_rule.boshtarget - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] dag/walk: walking "alicloud_security_group_rule.ssh"
2017/11/08 19:52:14 [DEBUG] vertex 'root.alicloud_security_group_rule.ssh': walking
2017/11/08 19:52:14 [DEBUG] dag/walk: added new vertex: "alicloud_security_group_rule.boshtarget"
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: alicloud_security_group_rule.boshagent
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: alicloud_security_group_rule.all-in
2017/11/08 19:52:14 [DEBUG] vertex 'root.alicloud_security_group_rule.all-in': expanding/walking dynamic subgraph
2017/11/08 19:52:14 [DEBUG] dag/walk: walking "alicloud_security_group_rule.boshtarget"
2017/11/08 19:52:14 [DEBUG] vertex 'root.alicloud_security_group_rule.boshtarget': walking
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.ResourceCountTransformer:

alicloud_security_group_rule.all-in - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] vertex 'root.alicloud_security_group_rule.ssh': evaluating
2017/11/08 19:52:14 [TRACE] [walkValidate] Entering eval tree: alicloud_security_group_rule.ssh
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResourceSelfRef
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalGetProvider
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:52:14 [DEBUG] vertex 'root.alicloud_security_group_rule.boshtarget': evaluating
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.all-in": alicloud_security_group_rule.all-in
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.AttachStateTransformer:

alicloud_security_group_rule.all-in - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [TRACE] [walkValidate] Entering eval tree: alicloud_security_group_rule.boshtarget
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResourceSelfRef
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalGetProvider
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.TargetsTransformer:

alicloud_security_group_rule.all-in - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.all-in" references: []
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.ReferenceTransformer:

alicloud_security_group_rule.all-in - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.RootTransformer:

alicloud_security_group_rule.all-in - *terraform.NodeValidatableResourceInstance
2017/11/08 19:52:14 [DEBUG] dag/walk: added new vertex: "alicloud_security_group_rule.all-in"
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: alicloud_vswitch.default
2017/11/08 19:52:14 [DEBUG] dag/walk: walking "alicloud_security_group_rule.all-in"
2017/11/08 19:52:14 [DEBUG] vertex 'root.alicloud_security_group_rule.all-in': walking
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: alicloud_security_group_rule.http-out
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:52:14 [DEBUG] vertex 'root.alicloud_security_group_rule.all-in': evaluating
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:52:14 [TRACE] [walkValidate] Entering eval tree: alicloud_security_group_rule.all-in
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResourceSelfRef
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalGetProvider
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: alicloud_security_group_rule.ssh
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: alicloud_security_group_rule.boshtarget
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: alicloud_security_group_rule.all-in
2017/11/08 19:52:14 [DEBUG] dag/walk: walking "meta.count-boundary (count boundary fixup)"
2017/11/08 19:52:14 [DEBUG] vertex 'root.meta.count-boundary (count boundary fixup)': walking
2017/11/08 19:52:14 [DEBUG] dag/walk: walking "provider.alicloud (close)"
2017/11/08 19:52:14 [DEBUG] vertex 'root.provider.alicloud (close)': walking
2017/11/08 19:52:14 [DEBUG] vertex 'root.meta.count-boundary (count boundary fixup)': evaluating
2017/11/08 19:52:14 [DEBUG] vertex 'root.provider.alicloud (close)': evaluating
2017/11/08 19:52:14 [TRACE] [walkValidate] Entering eval tree: provider.alicloud (close)
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalCloseProvider
2017/11/08 19:52:14 [TRACE] [walkValidate] Entering eval tree: meta.count-boundary (count boundary fixup)
2017/11/08 19:52:14 [DEBUG] root: eval: *terraform.EvalCountFixZeroOneBoundaryGlobal
2017/11/08 19:52:14 [TRACE] EvalCountFixZeroOneBoundaryGlobal: count 2, search "alicloud_eip.default", replace "alicloud_eip.default.0"
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: provider.alicloud (close)
2017/11/08 19:52:14 [TRACE] EvalCountFixZeroOneBoundaryGlobal: count 1, search "data.alicloud_instance_types.1c2g.0", replace "data.alicloud_instance_types.1c2g"
2017/11/08 19:52:14 [TRACE] EvalCountFixZeroOneBoundaryGlobal: count 1, search "data.alicloud_zones.default.0", replace "data.alicloud_zones.default"
2017/11/08 19:52:14 [TRACE] [walkValidate] Exiting eval tree: meta.count-boundary (count boundary fixup)
2017/11/08 19:52:14 [DEBUG] dag/walk: walking "root"
2017/11/08 19:52:14 [DEBUG] vertex 'root.root': walking
2017/11/08 19:52:14 [INFO] backend/local: apply calling Refresh
2017/11/08 19:52:14 [INFO] terraform: building graph: GraphTypeRefresh
2017/11/08 19:52:14 [TRACE] ConfigTransformer: Starting for path: []
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.ConfigTransformer:

alicloud_eip.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.all-in - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshagent - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshtarget - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.http-out - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.ssh - *terraform.NodeRefreshableManagedResource
alicloud_vpc.default - *terraform.NodeRefreshableManagedResource
alicloud_vswitch.default - *terraform.NodeRefreshableManagedResource
2017/11/08 19:52:14 [TRACE] ConfigTransformer: Starting for path: []
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.ConfigTransformer:

alicloud_eip.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.all-in - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshagent - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshtarget - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.http-out - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.ssh - *terraform.NodeRefreshableManagedResource
alicloud_vpc.default - *terraform.NodeRefreshableManagedResource
alicloud_vswitch.default - *terraform.NodeRefreshableManagedResource
data.alicloud_instance_types.1c2g - *terraform.NodeRefreshableDataResource
data.alicloud_zones.default - *terraform.NodeRefreshableDataResource
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.OrphanResourceTransformer:

alicloud_eip.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.all-in - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshagent - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshtarget - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.http-out - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.ssh - *terraform.NodeRefreshableManagedResource
alicloud_vpc.default - *terraform.NodeRefreshableManagedResource
alicloud_vswitch.default - *terraform.NodeRefreshableManagedResource
data.alicloud_instance_types.1c2g - *terraform.NodeRefreshableDataResource
data.alicloud_zones.default - *terraform.NodeRefreshableDataResource
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_vpc.default": alicloud_vpc.default
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_vswitch.default": alicloud_vswitch.default
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.ssh": alicloud_security_group_rule.ssh
2017/11/08 19:52:14 [DEBUG] Attaching resource state to "alicloud_eip.default": &terraform.ResourceState{Type:"alicloud_eip", Dependencies:[]string{}, Primary:(*terraform.InstanceState)(0xc420470640), Deposed:[]*terraform.InstanceState{}, Provider:"", mu:sync.Mutex{state:0, sema:0x0}}
2017/11/08 19:52:14 [DEBUG] Attaching resource state to "data.alicloud_zones.default": &terraform.ResourceState{Type:"alicloud_zones", Dependencies:[]string{"data.alicloud_instance_types.1c2g"}, Primary:(*terraform.InstanceState)(0xc420470730), Deposed:[]*terraform.InstanceState{}, Provider:"", mu:sync.Mutex{state:0, sema:0x0}}
2017/11/08 19:52:14 [DEBUG] Attaching resource state to "data.alicloud_instance_types.1c2g": &terraform.ResourceState{Type:"alicloud_instance_types", Dependencies:[]string{}, Primary:(*terraform.InstanceState)(0xc4204706e0), Deposed:[]*terraform.InstanceState{}, Provider:"", mu:sync.Mutex{state:0, sema:0x0}}
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group.default": alicloud_security_group.default
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.all-in": alicloud_security_group_rule.all-in
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.http-out": alicloud_security_group_rule.http-out
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.boshtarget": alicloud_security_group_rule.boshtarget
2017/11/08 19:52:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.boshagent": alicloud_security_group_rule.boshagent
2017/11/08 19:52:14 [TRACE] Graph after step *terraform.AttachStateTransformer:

alicloud_eip.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group.default - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.all-in - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshagent - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.boshtarget - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.http-out - *terraform.NodeRefreshableManagedResource
alicloud_security_group_rule.ssh - *terraform.NodeRefreshableManagedResource
alicloud_vpc.default - *terraform.NodeRefreshableManagedResource
alicloud_vswitch.default - *terraform.NodeRefreshableManagedResource
data.alicloud_instance_types.1c2g - *terraform.NodeRefreshableDataResource
data.alicloud_zones.default - *terraform.NodeRefreshableDataResource
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Beginning...
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: data.alicloud_zones.default
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:1, Name:"default", Type:"alicloud_zones", RawCount:(*config.RawConfig)(0xc4202fd5c0), RawConfig:(*config.RawConfig)(0xc4202fd320), Provisioners:[]*config.Provisioner{}, Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_vpc.default
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"default", Type:"alicloud_vpc", RawCount:(*config.RawConfig)(0xc4202e40c0), RawConfig:(*config.RawConfig)(0xc4202e1e60), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_vswitch.default
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"default", Type:"alicloud_vswitch", RawCount:(*config.RawConfig)(0xc4202e4600), RawConfig:(*config.RawConfig)(0xc4202e4240), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_security_group_rule.ssh
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"ssh", Type:"alicloud_security_group_rule", RawCount:(*config.RawConfig)(0xc4202f03c0), RawConfig:(*config.RawConfig)(0xc4202e5ce0), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_eip.default
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"default", Type:"alicloud_eip", RawCount:(*config.RawConfig)(0xc4202fce40), RawConfig:(*config.RawConfig)(0xc4202fcba0), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_security_group_rule.boshagent
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"boshagent", Type:"alicloud_security_group_rule", RawCount:(*config.RawConfig)(0xc4202fca20), RawConfig:(*config.RawConfig)(0xc4202fc360), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: data.alicloud_instance_types.1c2g
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:1, Name:"1c2g", Type:"alicloud_instance_types", RawCount:(*config.RawConfig)(0xc4202fd140), RawConfig:(*config.RawConfig)(0xc4202fcfc0), Provisioners:[]*config.Provisioner{}, Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_security_group.default
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"default", Type:"alicloud_security_group", RawCount:(*config.RawConfig)(0xc4202e4ae0), RawConfig:(*config.RawConfig)(0xc4202e4780), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_security_group_rule.all-in
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"all-in", Type:"alicloud_security_group_rule", RawCount:(*config.RawConfig)(0xc4202e5320), RawConfig:(*config.RawConfig)(0xc4202e4c60), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_security_group_rule.http-out
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"http-out", Type:"alicloud_security_group_rule", RawCount:(*config.RawConfig)(0xc4202e5b60), RawConfig:(*config.RawConfig)(0xc4202e54a0), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
2017/11/08 19:52:14 [TRACE] AttachResourceConfigTransformer: Attach resource config request: alicloud_security_group_rule.boshtarget
2017/11/08 19:52:14 [TRACE] Attaching resource config: &config.Resource{Mode:0, Name:"boshtarget", Type:"alicloud_security_group_rule", RawCount:(*config.RawConfig)(0xc4202fc1e0), RawConfig:(*config.RawConfig)(0xc4202f0540), Provisioners:[]*config.Provisioner(nil), Provider:"", DependsOn:[]string(nil), Lifecycle:config.ResourceLifecycle{CreateBeforeDestroy:false, PreventDestroy:false, IgnoreChanges:[]string(nil)}}
